iter	Passed	Remaining
1343	60642	29599
1344	60685	29553
1345	60725	29505
1346	60772	29461
1347	60817	29416
1348	60866	29373
1349	60909	29326
1350	60955	29282
1351	61005	29239
1352	61054	29195
1353	61100	29151
1354	61144	29105
1355	61190	29060
1356	61229	29012
1357	61279	28970
1358	61327	28926
1359	61375	28882
1360	61419	28836
1361	61458	28788
1362	61505	28744
1363	61551	28700
1364	61594	28653
1365	61643	28610
1366	61687	28564
1367	61733	28520
1368	61780	28475
1369	61824	28430
1370	61876	28388
1371	61918	28341
1372	61959	28294
1373	62000	28247
1374	62040	28200
1375	62084	28154
1376	62126	28107
1377	62175	28064
1378	62228	28023
1379	62269	27976
1380	62319	27933
1381	62361	27886
1382	62402	27839
1383	62444	27793
1384	62486	27746
1385	62530	27700
1386	62580	27658
1387	62625	27612
1388	62667	27566
1389	62712	27521
1390	62762	27478
1391	62803	27431
1392	62856	27389
1393	62903	27345
1394	62942	27297
1395	62994	27255
1396	63036	27209
1397	63082	27164
1398	63130	27120
1399	63172	27073
1400	63217	27028
1401	63265	26985
1402	63309	26939
1403	63356	26895
1404	63408	26852
1405	63454	26807
1406	63502	26763
1407	63542	26716
1408	63593	26674
1409	63629	26625
1410	63663	26575
1411	63708	26530
1412	63741	26480
1413	63781	26432
1414	63816	26383
1415	63854	26335
1416	63905	26292
1417	63953	26248
1418	64000	26204
1419	64037	26156
1420	64073	26107
1421	64123	26064
1422	64161	26016
1423	64211	25973
1424	64258	25928
1425	64306	25885
1426	64348	25838
1427	64393	25793
1428	64441	25749
1429	64493	25707
1430	64537	25661
1431	64578	25614
1432	64615	25566
1433	64659	25521
1434	64710	25478
1435	64755	25433
1436	64802	25389
1437	64846	25343
1438	64888	25297
1439	64924	25248
1440	64962	25200
1441	65007	25155
1442	65053	25110
1443	65098	25065
1444	65142	25020
1445	65189	24975
1446	65230	24929
1447	65262	24879
1448	65296	24829
1449	65341	24784
1450	65389	24740
1451	65431	24694
1452	65476	24649
1453	65514	24601
1454	65564	24558
1455	65607	24512
1456	65652	24467
1457	65698	24422
1458	65733	24374
1459	65773	24327
1460	65808	24278
1461	65845	24230
1462	65883	24182
1463	65922	24135
1464	65958	24087
1465	66007	24043
1466	66053	23998
1467	66087	23949
1468	66137	23906
1469	66179	23860
1470	66224	23815
1471	66265	23769
1472	66311	23724
1473	66353	23678
1474	66400	23634
1475	66449	23590
1476	66497	23546
1477	66541	23501
1478	66583	23455
1479	66631	23411
1480	66679	23367
1481	66719	23320
1482	66750	23270
1483	66794	23225
1484	66829	23176
1485	66869	23129
1486	66911	23083
1487	66949	23036
1488	66985	22988
1489	67027	22942
1490	67079	22899
1491	67122	22853
1492	67174	22811
1493	67216	22765
1494	67255	22718
1495	67299	22673
1496	67346	22628
1497	67394	22584
1498	67446	22542
1499	67492	22497
1500	67537	22452
1501	67587	22409
1502	67628	22362
1503	67669	22316
1504	67716	22272
1505	67761	22227
1506	67806	22182
1507	67862	22140
1508	67904	22094
1509	67953	22051
1510	67993	22004
1511	68030	21956
1512	68077	21912
1513	68125	21868
1514	68173	21824
1515	68216	21778
1516	68259	21733
1517	68301	21687
1518	68343	21641
1519	68378	21593
1520	68419	21546
1521	68463	21501
1522	68504	21455
1523	68554	21412
1524	68603	21368
1525	68645	21322
1526	68692	21277
1527	68738	21233
1528	68779	21187
1529	68818	21140
1530	68863	21095
1531	68906	21049
1532	68943	21002
1533	68975	20953
1534	69018	20907
1535	69052	20859
1536	69093	20813
1537	69139	20768
1538	69180	20722
1539	69217	20675
1540	69265	20631
1541	69307	20585
1542	69349	20539
1543	69390	20493
1544	69432	20447
1545	69473	20401
1546	69522	20357
1547	69559	20310
1548	69595	20263
1549	69630	20215
1550	69673	20169
1551	69718	20124
1552	69760	20079
1553	69805	20034
1554	69851	19989
1555	69889	19942
1556	69928	19896
1557	69977	19852
1558	70023	19807
1559	70064	19761
1560	70108	19716
1561	70154	19672
1562	70195	19625
1563	70246	19582
1564	70290	19537
1565	70335	19492
1566	70377	19446
1567	70423	19402
1568	70469	19357
1569	70514	19312
1570	70554	19266
1571	70598	19221
1572	70650	19178
1573	70701	19135
1574	70747	19090
1575	70795	19046
1576	70832	18999
1577	70874	18953
1578	70921	18909
1579	70966	18864
1580	71006	18818
1581	71049	18772
1582	71089	18726
1583	71132	18681
1584	71186	18638
1585	71226	18592
1586	71265	18546
1587	71308	18500
1588	71350	18455
1589	71387	18408
1590	71426	18361
1591	71465	18315
1592	71502	18268
1593	71545	18223
1594	71586	18177
1595	71626	18130
1596	71666	18084
1597	71715	18040
1598	71758	17995
1599	71808	17952
1600	71851	17906
1601	71901	17863
1602	71947	17818
1603	71997	17774
1604	72037	17728
1605	72085	17684
1606	72132	17640
1607	72171	17593
1608	72207	17547
1609	72248	17501
1610	72289	17455
1611	72327	17408
1612	72360	17361
1613	72399	17314
1614	72440	17269
1615	72488	17225
1616	72536	17180
1617	72579	17135
1618	72619	17089
1619	72670	17046
1620	72715	17001
1621	72761	16956
1622	72813	16913
1623	72860	16869
1624	72906	16824
1625	72957	16781
1626	73000	16735
1627	73051	16692
1628	73100	16648
1629	73151	16605
1630	73189	16558
1631	73237	16514
1632	73285	16470
1633	73324	16423
1634	73366	16378
1635	73409	16333
